"fqdn","ip","asn","ip_prefix","owner","cc"
"axa-aassurance.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"boutiqueparissaintgermain.fr","","","","",""
"casinohermesvip.fr","213.255.195.49","210403","213.255.195.0/24","LWS - Groupe LWS SARL, FR","FR"
"cdiv-sivinterieurgouv.fr","","","","",""
"cign-interieurgouv.fr","","","","",""
"conformite-ants.fr","","","","",""
"fidc-interieurgouv.fr","","","","",""
"icvhd-interieurgouv.fr","","","","",""
"serviceamazon.fr","128.65.195.180","29222","128.65.195.0/24","Infomaniak-AS - Infomaniak Network SA, CH","CH"
"siv-adergouv.fr","","","","",""
"siv-gouvants.fr","","","","",""
"siv-portailprogouv.fr","","","","",""
"univ-paris10.fr","","","","",""
"visc-interieurgouv.fr","","","","",""
