"fqdn","ip","asn","ip_prefix","owner","cc"
"aritziafrance.fr","172.67.135.187","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"avantages-prime.fr","","","","",""
"celsius-casinos.fr","185.158.133.1","13335","185.158.133.0/24","CLOUDFLARENET - Cloudflare, Inc., US","AE"
"ehgouv.fr","","","","",""
"email-prime.fr","","","","",""
"esgouv.fr","","","","",""
"etgouv.fr","","","","",""
"infos-servicemondialrelay.fr","92.222.80.225","16276","92.222.0.0/16","OVH - OVH SAS, FR","FR"
"mes-transactions-prime.fr","","","","",""
"paje-interieurgouv.fr","","","","",""
"servicesachatsventeslbc.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"topachatss.fr","","","","",""
"unive-catholille.fr","212.1.212.237","47583","212.1.212.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"xn--se-mo-4ra.re","104.21.69.70","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"xn--se-mo-csa.re","104.21.61.67","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"xn--see-m-nua.re","172.67.222.206","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"xn--semo-5oa.re","104.21.72.173","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"xn--smo-jmaa.re","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
