"fqdn","ip","asn","ip_prefix","owner","cc"
"1lolajack.fr","","","","",""
"5gringos-france.fr","","","","",""
"achats-vinted100.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM - One.com A/S, DK","DK"
"amunracas1no.fr","172.67.172.240","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"anker-france.fr","217.160.0.164","8560","217.160.0.0/16","IONOS-AS - IONOS SE, DE","DE"
"athletes-outlet.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"attestation-coupon.fr","217.160.0.117","8560","217.160.0.0/16","IONOS-AS - IONOS SE, DE","DE"
"billybets-casinos.fr","","","","",""
"binobet-france.fr","","","","",""
"captain-slots-casino.fr","","","","",""
"cashedd.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"cashobetfrance.fr","104.21.15.28","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"casibomm.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"casiniacasino.fr","212.129.27.193","12876","212.129.0.0/18","AS12876 - Scaleway SAS, FR","FR"
"casino-casinozer.fr","","","","",""
"casino-myempire.fr","212.129.27.193","12876","212.129.0.0/18","AS12876 - Scaleway SAS, FR","FR"
"casino-slotlair.fr","","","","",""
"casinozer-4.fr","","","","",""
"castres-ramonage.fr","216.198.79.1","16509","216.198.79.0/24","AMAZON-02 - Amazon.com, Inc., US","US"
"caswino-avis.fr","104.21.3.72","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"corgibetcasinoenligne.fr","","","","",""
"cpam-91.fr","217.160.0.220","8560","217.160.0.0/16","IONOS-AS - IONOS SE, DE","DE"
"dysonstore.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"electrodepo.fr","192.155.84.236","63949","192.155.80.0/21","AKAMAI-LINODE-AP - Akamai Connected Cloud, SG","US"
"fr-vipluck.fr","","","","",""
"goldenplaycasinofr.fr","","","","",""
"gransino.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS - CJ2 Hosting B.V., NL","NL"
"gransinor.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"grobill.fr","192.155.84.236","63949","192.155.80.0/21","AKAMAI-LINODE-AP - Akamai Connected Cloud, SG","US"
"gtbetcasino.fr","172.67.170.129","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"house-bets-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"informrelay.fr","91.195.240.94","47846","91.195.240.0/23","SEDO-AS - SEDO GmbH, DE","DE"
"jeudupouletcasino.fr","","","","",""
"leon-kasino.fr","172.67.168.122","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"likesbetfrance.fr","104.21.34.32","13335","104.21.32.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lucky8-play-olline.fr","172.67.154.182","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"lucky8win.fr","172.67.137.6","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"luckygemcasinofr.fr","","","","",""
"mckinsey-eu.fr","217.160.0.200","8560","217.160.0.0/16","IONOS-AS - IONOS SE, DE","DE"
"megadiscount-shop.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"megawincas1no.fr","172.67.184.248","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"metaspinsfrance.fr","","","","",""
"millionzz.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"mondial-reprogrammation.fr","102.135.105.235","213441","102.135.105.0/24","SLAYER-AS - SLAYER GROUP LIMITED, GB","SC"
"mondialrelai.fr","","","","",""
"monesim.fr","172.67.182.7","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"mrbaronfr.fr","","","","",""
"mrcashcasino.fr","172.67.140.42","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"mrpachocasinofrance.fr","","","","",""
"onedrive-enedis.fr","","","","",""
"smashcasinoenligne.fr","","","","",""
"spinanga-vip.fr","","","","",""
"spinangacasinos.fr","","","","",""
"spinboss-france.fr","","","","",""
"spinerino.fr","89.31.143.90","202108","89.31.143.0/24","UDAG - united-domains GmbH, DE","DE"
"tenuepascher.fr","172.67.199.224","13335","172.67.192.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"traderepublic-succursale.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"wanabetcasino.fr","","","","",""
