"fqdn","ip","asn","ip_prefix","owner","cc"
"cartevital-renouvellement.fr","185.99.98.8","205397","185.99.98.0/24","AS-69HOST, US","SC"
"casombie-casinos.fr","103.224.212.207","133618","103.224.212.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"goldenpanda-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ioutlet.fr","172.67.141.133","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"jeu-biocoop.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"locowincasinoapp.fr","","","","",""
"locowincasinobonus.fr","","","","",""
"mangacasinofrance.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"mavidis-leclerc.fr","217.160.0.217","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"ninecasinobet.fr","","","","",""
"ninecasinopromo.fr","","","","",""
"paypal-service.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"ralphlaurenfrance.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
