"fqdn","ip","asn","ip_prefix","owner","cc"
"1xcasino-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"allyspin-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"bigclash-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"chonopostens.fr","104.248.192.55","14061","104.248.192.0/20","DIGITALOCEAN-ASN - DigitalOcean, LLC, US","US"
"gouvssi.fr","","","","",""
"hellfest-ticket.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"maladie-assure.fr","92.112.198.61","47583","92.112.196.0/22","AS-HOSTINGER, CY","UA"
"mon-espace-renouvellement.fr","91.208.206.133","200019","91.208.206.0/24","ALEXHOST, MD","MD"
"monsterwinfrance.fr","","","","",""
"polestar-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"primebuyy.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"primeheaven.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"spinit-fr.fr","","","","",""
"spinwinera-fr.fr","","","","",""
"telegram.yt","168.75.78.33","31898","168.75.64.0/19","ORACLE-BMC-31898 - Oracle Corporation, US","US"
"xn--anss-ypa.fr","51.159.190.133","12876","51.158.0.0/15","Online SAS, FR","FR"
