"fqdn","ip","asn","ip_prefix","owner","cc"
"canal-plusfrance.fr","138.226.237.120","214196","138.226.237.0/24","VLADYLSAV-NAUMETS, UA","GB"
"chu-clermontfernand.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"excanal.fr","138.226.237.120","214196","138.226.237.0/24","VLADYLSAV-NAUMETS, UA","GB"
"freefr.fr","","","","",""
"getrude-destock.fr","69.57.172.212","199404","69.57.172.0/24","WHG-IN, GB","GB"
"lumiskinfr.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"mon-suivis-colis.fr","158.94.209.86","202412","158.94.209.0/24","OMEGATECH-AS, SC","TR"
"mondialrelayinfo.fr","158.94.209.86","202412","158.94.209.0/24","OMEGATECH-AS, SC","TR"
"pandorafrparis.fr","165.231.65.235","48950","165.231.65.0/24","GLOBALCOLOCATION, GB","SC"
"relay-suivi.fr","158.94.209.69","202412","158.94.209.0/24","OMEGATECH-AS, SC","TR"
