"fqdn","ip","asn","ip_prefix","owner","cc"
"bankfrance.fr","193.203.239.67","210403","193.203.239.0/24","LWS, FR","FR"
"betify-promo.fr","","","","",""
"casinobdmbets.fr","185.53.177.20","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"casinocandyspinz.fr","","","","",""
"connecting-prime.fr","149.248.77.13","399629","149.248.77.0/24","BLNWX - BL Networks, US","US"
"create-prime.fr","149.248.77.13","399629","149.248.77.0/24","BLNWX - BL Networks, US","US"
"creation-prime.fr","149.248.77.13","399629","149.248.77.0/24","BLNWX - BL Networks, US","US"
"credit-agrlcole.fr","","","","",""
"doctolib-connect.fr","176.123.0.199","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"entreprise-ecompte.fr","194.126.193.52","210403","194.126.193.0/24","LWS, FR","FR"
"macif-connexion.fr","","","","",""
"messagerie-client.fr","","","","",""
"monfortuneo.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"oakleyoutlet.fr","172.67.152.121","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"passetonbillet-revente.fr","217.160.0.35","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"qualibat-groupe.fr","217.160.0.116","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"reseach-prime.fr","45.61.139.199","399629","45.61.139.0/24","BLNWX - BL Networks, US","US"
"stake-casinos.fr","104.21.89.107","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"stake-online.fr","172.67.190.20","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"verifying-prime.fr","45.61.139.199","399629","45.61.139.0/24","BLNWX - BL Networks, US","US"
"xn--doctolib-sant-nhb.fr","","","","",""
