"fqdn","ip","asn","ip_prefix","owner","cc"
"aquawin-fr.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"arcteryx-outlet.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"casino-aquawin.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"casino-horus.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"casinoboomerang.fr","185.53.179.128","61969","185.53.179.0/24","TEAMINTERNET-AS, DE","DE"
"casinohorus.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"casinomadness.fr","185.53.179.128","61969","185.53.179.0/24","TEAMINTERNET-AS, DE","DE"
"casinomillioner.fr","185.53.179.128","61969","185.53.179.0/24","TEAMINTERNET-AS, DE","DE"
"casinonirvana.fr","185.53.179.128","61969","185.53.179.0/24","TEAMINTERNET-AS, DE","DE"
"casinoparisvip.fr","185.53.179.128","61969","185.53.179.0/24","TEAMINTERNET-AS, DE","DE"
"cci-paris-idp.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02 - Amazon.com, Inc., US","US"
"colis-dom-tom.fr","172.67.179.92","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"formulaire-sg.fr","217.160.0.228","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"fortunacasino.fr","185.53.179.128","61969","185.53.179.0/24","TEAMINTERNET-AS, DE","DE"
"gatoradefrance.fr","","","","",""
"gestion-mes-comptes-cartes.fr","217.160.0.128","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"gestionantai.fr","144.208.78.28","54641","144.208.76.0/22","IMH-IAD - InMotion Hosting, Inc., US","US"
"jacquemussoldes.fr","104.21.57.23","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"levisfrance.fr","","","","",""
"livraison-planification.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"luckytrunk-fr.fr","104.21.84.113","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"montecryptos-casino.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"planification-livraison.fr","45.74.47.19","213441","45.74.47.0/24","SLAYER-AS, GB","US"
"sevencasinos.fr","185.53.179.128","61969","185.53.179.0/24","TEAMINTERNET-AS, DE","DE"
"shop1maillot.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"soldejaneirofrance.fr","","","","",""
"support-doctolib.fr","158.94.209.86","202412","158.94.209.0/24","OMEGATECH-AS, SC","TR"
