"fqdn","ip","asn","ip_prefix","owner","cc"
"1go-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"1gocasino-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"axe-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"axecasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"baxterbet-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"baxterbet1.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"beef-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"beefcasino-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"bet25-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"bet25casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"betiro-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"betirocasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"betista-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"betistacasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"bety-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"betycasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"betzino-enligne.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"blockspins-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"blockspins.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"blockspinscasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"boabet-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"boabetcasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"casinok-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"casinok1.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"conformite-fortuneo.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"cwinz-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"cwinzcasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"dex-sport.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
