"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-renouvellement.fr","3.70.242.219","16509","3.64.0.0/12","AMAZON-02, US","US"
"assurancemaladie-vitale-ameli.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"c-reg-asstsscr.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"c-regionale.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"chronopost-domicile.fr","","","","",""
"chronopost-suivremoncolis.fr","20.67.243.199","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"chronopostt.fr","2.56.247.61","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"infoameli-vitale.fr","45.148.116.34","NA","NA","NA","CH"
"netfiix-login.fr","","","","",""
"netflix-acceuil.fr","","","","",""
"portail-info.fr","","","","",""
"rubrique-connexion.fr","","","","",""
"securitynetflix.fr","","","","",""
"service-pay.fr","149.202.251.225","16276","149.202.0.0/16","OVH, FR","FR"
"suividecommandeschronopost.fr","","","","",""
"support-assistance-generale.fr","","","","",""
"transport-chronopost.fr","91.208.197.137","200019","91.208.197.0/24","ALEXHOST, MD","MD"
"verif-dsp2.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
