"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-vitale-assure.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"amelicompteverification.fr","","","","",""
"authverification.fr","45.140.164.176","208226","45.140.164.0/24","OUIHEBERG, FR","GB"
"caissedepargne-securpass.fr","","","","",""
"caisseregionalessystmverification.fr","","","","",""
"certicodeplus-lbp.fr","213.226.123.41","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"certification-critairs.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"chrono-post-secure.fr","","","","",""
"chronopost-arrivage.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"chronopost-france-support.fr","","","","",""
"chronopost-support-france.fr","","","","",""
"cle-digitale-bnpparibas.fr","41.216.183.34","400377","41.216.183.0/24","AS-DC, US","ZA"
"creditmutuelnord.fr","","","","",""
"critair-eco.fr","185.224.137.65","47583","185.224.136.0/22","AS-HOSTINGER, CY","DE"
"cybertekpro.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"dlsney-app.fr","45.156.86.23","44592","45.156.86.0/24","SKYLINK, NL","NL"
"docsmartens.fr","","","","",""
"douanes-chronopost.fr","","","","",""
"dudechaussureshop.fr","172.67.133.87","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"espaceclient-malad.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
"gendarmerie-europol.fr","","","","",""
"gouv-remboursement-impots.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"gouv-service-air.fr","","","","",""
"info-crit-air.fr","193.47.61.44","211252","193.47.61.0/24","AS_DELIS, US","BG"
"info-qonto.fr","194.55.186.42","400377","194.55.186.0/24","AS-DC, US","BG"
"informa-espaceclient.fr","","","","",""
"information-vehicule.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
"ma-livraison-chronopost.fr","","","","",""
"ma-livraison-suivi.fr","192.236.198.211","54290","192.236.198.0/23","HOSTWINDS, US","US"
"messageriefrleboncoin.fr","199.34.228.175","27647","199.34.228.0/22","WEEBLY, US","US"
"mon-compte-bnpparibas.fr","109.206.243.134","38337","109.206.243.0/24","CNNIC-NTNET NIU Telecommunications Inc, CN","BG"
"my-fnac.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"netflix-suspension.fr","","","","",""
"netflixsupportclient.fr","","","","",""
"netflixsupportclients.fr","","","","",""
"reebok-france.fr","196.196.101.111","204353","196.196.101.0/24","GLOBALOFFSHORE, GB","SC"
"reebokoutletonline.fr","196.196.38.233","58065","196.196.38.0/24","PACKETEXCHANGE, SE","SC"
"sante-carte-vitale.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
"sfr-espaceclients.fr","","","","",""
"societegenerale-particuliers-secu.fr","","","","",""
"support-assistance-client.fr","","","","",""
"suspensions-compte.fr","3.22.51.208","16509","3.20.0.0/14","AMAZON-02, US","US"
"validation-chronopost.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"vosaccesenligne.fr","","","","",""
"xn--scurisation-des-comptes-bcc.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"xn--scurit-banque-france-b2bf.fr","","","","",""
