"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-assurancesante.fr","20.188.59.7","8075","20.184.0.0/13","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"ameli-cpamregistre.fr","","","","",""
"authentif-mon-compte.fr","217.160.0.61","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"banque-defrance.fr","2.56.247.61","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"chronopost-error.fr","","","","",""
"connexionsuspecte-amazon.fr","20.188.59.7","8075","20.184.0.0/13","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"croix-rouge-francaise.fr","185.135.132.49","210403","185.135.132.0/24","LWS, FR","FR"
"cvitalerenouv.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"erreur-chronopost.fr","","","","",""
"formulairevitale-ameli.fr","185.247.117.49","60781","185.247.117.0/24","LEASEWEB-NL-AMS-01 Netherlands, NL","GI"
"googlemaii.fr","20.216.129.1","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"impotsgouvernement.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"mongouvernement.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"net-fli.fr","","","","",""
"netfx-infos.fr","","","","",""
"reactualisation-compte.fr","199.241.185.162","31863","199.241.184.0/21","DACEN-2, US","US"
