"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-support.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"activation-coupons.fr","212.107.17.10","47583","212.107.16.0/23","AS-HOSTINGER, CY","DE"
"agenceidf-societegenerale.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"assurance-critair.fr","152.89.196.187","57523","152.89.196.0/24","CHANGWAY-AS, HK","RU"
"ca-aquiatine.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ca-touloue31.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"caisse-epargne-mobile.fr","3.231.31.248","14618","3.224.0.0/12","AMAZON-AES, US","US"
"castorama-service.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"chaussureskybunfrance.fr","196.196.38.232","58065","196.196.38.0/24","PACKETEXCHANGE, SE","SC"
"chaussureskybunparis.fr","165.231.36.28","41564","165.231.36.0/24","AS41564, SE","SC"
"chronopost-suivie.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"chronopost-transport.fr","62.210.144.156","12876","62.210.0.0/16","Online SAS, FR","FR"
"chronopost24h.fr","51.77.157.219","16276","51.77.0.0/16","OVH, FR","FR"
"clientnetflix-authentification.fr","","","","",""
"coordinationgouv.fr","46.182.4.115","204818","46.182.4.0/22","HOSTEUR-NET-CORE Hosteur NETWORK CORE, FR","FR"
"critair-vignettes.fr","194.180.48.83","211252","194.180.48.0/24","AS_DELIS, US","BG"
"demandecartevitale.fr","","","","",""
"disneyplus-help.fr","194.180.48.137","211252","194.180.48.0/24","AS_DELIS, US","BG"
"dsp2secure-banquedefrance-authentification.fr","91.208.197.227","200019","91.208.197.0/24","ALEXHOST, MD","MD"
"espace-support-client.fr","172.86.120.118","29802","172.86.120.0/22","HVC-AS, US","US"
"hhworkwear.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"info-renouvellement-netflix.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"kfcfrance.fr","217.160.0.254","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"ladepehe.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"liberatiobn.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"maillotfootfr.fr","23.227.38.68","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"mon-comptes.fr","","","","",""
"nickel-espace-client.fr","185.221.182.194","53589","185.221.180.0/22","PLANETHOSTER-8, CA","CA"
"nouvelle-carte-sante.fr","194.180.48.97","211252","194.180.48.0/24","AS_DELIS, US","BG"
"ohmyshoes-shop.fr","217.160.0.237","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"particulier-edf-service.fr","","","","",""
"service-client-info-credit-agricole.fr","185.86.19.44","34762","185.86.16.0/22","COMBELL-AS, BE","BE"
"suivi-logistique-chronopost.fr","45.145.164.37","207992","45.145.164.0/24","FEELB, FR","FR"
"tukshoefrance.fr","","","","",""
"verifyinfo.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
"verisue.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"voictoria-france.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"wwwabouyguestelecom.fr","51.178.84.33","16276","51.178.0.0/16","OVH, FR","FR"
"xn--serviceabonn-meb.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
