"fqdn","ip","asn","ip_prefix","owner","cc"
"78hotmail.fr","","","","",""
"americanexpresse.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"bnpparibas-mabanque.fr","185.246.221.167","211252","185.246.221.0/24","AS_DELIS, US","BG"
"boursorama-particulier.fr","","","","",""
"boursorama-particuliers-securite.fr","","","","",""
"bouyguesteleom.fr","185.53.178.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"chaussuresbrunatefrance.fr","196.196.13.184","63119","196.196.13.0/24","AS-63119, US","SC"
"chaussuresbrunateparis.fr","196.196.38.232","58065","196.196.38.0/24","PACKETEXCHANGE, SE","SC"
"clarksfemme.fr","77.78.104.3","15685","77.78.96.0/20","CASABLANCA-AS Internet & Collocation Provider, CZ","CZ"
"colis-suivi-chrono.fr","84.21.172.82","211252","84.21.172.0/24","AS_DELIS, US","BG"
"critaair-gov.fr","84.21.172.185","211252","84.21.172.0/24","AS_DELIS, US","BG"
"etuu-univ-grenoble-alpes.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"formumactif.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"gaborchaussure.fr","77.78.104.3","15685","77.78.96.0/20","CASABLANCA-AS Internet & Collocation Provider, CZ","CZ"
"infosuivi-chronopost.fr","64.74.161.51","63018","64.74.161.0/24","DEDICATED, US","US"
"interpoleurope.fr","185.224.138.163","47583","185.224.136.0/22","AS-HOSTINGER, CY","DE"
"lacafavotreecoute.fr","146.59.209.152","16276","146.59.0.0/16","OVH, FR","FR"
"lepiont.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"macarte-secu.fr","45.148.116.34","NA","NA","NA","CH"
"minecraff.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"mon-interface-netflix.fr","84.21.172.82","211252","84.21.172.0/24","AS_DELIS, US","BG"
"netflix-services-info.fr","","","","",""
"netflixmyaccount.fr","","","","",""
"orangze.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"pagezsjaunes.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"passe-education.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"poe-emploi.fr","185.53.177.53","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"policenationale-judiciaire.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"ppagesjaunes.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"prime-panneau-solaire.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"sante-clients.fr","52.207.236.25","14618","52.200.0.0/13","AMAZON-AES, US","US"
"service-bnp-paribas.fr","185.246.221.167","211252","185.246.221.0/24","AS_DELIS, US","BG"
"service-esim-sfr.fr","185.246.221.167","211252","185.246.221.0/24","AS_DELIS, US","BG"
"serviceclientbnpparis.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"servicesclientnetflix.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"societegenerale-espace-particulier.fr","","","","",""
"spedtest.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"suivi-loginchronopost.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"support-generale.fr","45.84.206.86","47583","45.84.204.0/22","AS-HOSTINGER, CY","DE"
"support-sante.fr","62.4.16.188","12876","62.4.0.0/19","Online SAS, FR","FR"
"tele-poche.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"verificationsclients.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"vitaleconfirmation.fr","149.202.251.241","16276","149.202.0.0/16","OVH, FR","FR"
