"fqdn","ip","asn","ip_prefix","owner","cc"
"adidasbalenciaga.fr","104.21.68.92","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"adobbymax.fr","145.14.156.252","47583","145.14.156.0/22","AS-HOSTINGER, CY","NL"
"balenciagaadidas.fr","172.67.179.92","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"caisse-retraite.fr","","","","",""
"caisseallocationfamiliale.fr","","","","",""
"certificat-air-app.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"client-abonnements.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
"clnronopost.fr","","","","",""
"hypermarches-carrefour.fr","46.30.213.120","51468","46.30.208.0/21","ONECOM, DK","DK"
"infos-espaceclients.fr","","","","",""
"maxadobe.fr","109.234.162.170","50474","109.234.162.0/24","O2SWITCH, FR","FR"
"moncompte-assistance.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"monespacepersonnel-leboncoin.fr","34.120.137.41","396982","34.120.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"netflix-infosecures.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"netlfix-france.fr","","","","",""
"redir-chrono.fr","","","","",""
"renouvellement-mon-compte.fr","185.253.54.20","212815","185.253.54.0/24","AS-DYJIX, FR","FR"
"sanofi-france.fr","","","","",""
"secure-compteparticulier.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"secure-votrecompteparticulier.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"supermaches-carrefours.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"support-espace-client.fr","5.199.168.216","16125","5.199.168.0/24","CHERRYSERVERS1-AS, LT","LT"
"supportagir.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
"vitale-client.fr","45.140.164.176","208226","45.140.164.0/24","OUIHEBERG, FR","GB"
"xn--assistance-passsecurit-w8b.fr","91.234.194.86","210403","91.234.194.0/23","LWS, FR","FR"
