"fqdn","ip","asn","ip_prefix","owner","cc"
"birkenstock-store.fr","23.227.38.68","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"cartevitale-enligne.fr","37.221.65.123","200019","37.221.65.0/24","ALEXHOST, MD","RU"
"cartevitale-sante.fr","185.208.158.48","42624","185.208.158.0/24","SIMPLECARRIER, US","US"
"cv-regularisation.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"healthstore.fr","64.190.63.222","47846","64.190.63.0/24","SEDO-AS, DE","DE"
"lacoste-fr.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"lacoste-officiel.fr","76.76.21.241","16509","76.76.21.0/24","AMAZON-02, US","US"
"mon-assure-renouvellement-espace.fr","45.86.86.121","200019","45.86.86.0/24","ALEXHOST, MD","RU"
"mon-espace-sante-conecte.fr","","","","",""
"reactiver-mon-abonnement.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"reglement-impaye.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"securipass-agricole.fr","104.21.90.71","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"sephorafrance.fr","","","","",""
"votrecartevitale.fr","","","","",""
