"fqdn","ip","asn","ip_prefix","owner","cc"
"amelirenouvellementservicefrance.fr","46.30.215.73","51468","46.30.208.0/21","ONECOM, DK","DK"
"carte-vitale-gestion.fr","185.208.158.48","42624","185.208.158.0/24","SIMPLECARRIER, US","US"
"cartes-expiration.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"france-gouvedpl-etranger.fr","191.101.104.15","47583","191.101.104.0/24","AS-HOSTINGER, CY","AE"
"gestion-vinci.fr","","","","",""
"goldengoose-sneakers.fr","185.98.131.192","210403","185.98.131.0/24","LWS, FR","FR"
"michaelkorsfranceoutlet.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"mon-assu-en-ligne.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"mon-espace-renouvellement-assure.fr","85.239.33.178","200019","85.239.33.0/24","ALEXHOST, MD","RU"
"notification-securite.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"verification-macif-idf.fr","185.53.177.20","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"vitale-renouvellement.fr","94.156.8.235","215240","94.156.8.0/24","NETRESEARCH, GB","BG"
