"fqdn","ip","asn","ip_prefix","owner","cc"
"amende-recouvrements.fr","52.47.133.118","16509","52.47.0.0/16","AMAZON-02, US","US"
"assuranceinfosgestion.fr","20.224.16.249","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"birkenstock-online.fr","34.120.137.41","396982","34.120.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"camperfrance.fr","196.240.121.225","41564","196.240.121.0/24","AS41564, GB","SC"
"chronosclassique.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"chu-allauch.fr","217.160.0.181","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"espaceclients.fr","104.247.81.51","206834","104.247.80.0/23","TEAMINTERNET-CA-AS, DE","CA"
"mes-asure-renouvellement-enligne.fr","217.160.0.193","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"mes-renouvellement-assure.fr","217.160.0.62","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"msn.pm","","","","",""
"nike-soldes.fr","203.161.44.171","22612","203.161.44.0/24","NAMECHEAP-NET, US","US"
"notresanteameli.fr","","","","",""
"vitale-assurance-login.fr","85.215.157.210","8560","85.215.128.0/17","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
