"fqdn","ip","asn","ip_prefix","owner","cc"
"5ee-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"assurance-axa.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"chacos-france.fr","","","","",""
"coachsiteofficiel.fr","","","","",""
"douanegouv.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"franceettravail.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"lbcpaye.fr","146.88.233.7","53589","146.88.232.0/21","PLANETHOSTER-8, CA","CA"
"mon-assure-espace-renouvellement.fr","37.221.67.170","200019","37.221.67.0/24","ALEXHOST, MD","RU"
"nocibee.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"oraange.fr","69.49.229.111","19871","69.49.228.0/23","NETWORK-SOLUTIONS-HOSTING, US","US"
"outlet-nike.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"poleneparisfrance.fr","165.231.36.203","41564","165.231.36.0/24","AS41564, GB","SC"
"proximabnq.fr","","","","",""
"raed-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"re4d-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"reads-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"rubrique-amendes.fr","85.31.238.214","47583","85.31.236.0/22","AS-HOSTINGER, CY","DE"
"sch-officiel.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"seee-m0.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"universal-music.fr","193.203.239.78","210403","193.203.239.0/24","LWS, FR","FR"
"veiw-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"viewm0.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"views-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
