"fqdn","ip","asn","ip_prefix","owner","cc"
"account-security.fr","","","","",""
"altra-paris.fr","104.21.70.161","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"antai-amandes-portail.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"attestation-coupon.fr","3.73.27.108","16509","3.64.0.0/12","AMAZON-02, US","US"
"carte-regularisations.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"colissimo-colis-livraison.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"dcshoes-paris.fr","","","","",""
"etat-coupon.fr","213.158.93.4","34762","213.158.92.0/22","COMBELL-AS, BE","IT"
"fr-carrefour.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"renouvellements-abonnement.fr","217.160.0.11","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"roneassur.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"statut-coupon.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
