"fqdn","ip","asn","ip_prefix","owner","cc"
"administration-vitale.fr","147.78.103.109","215240","147.78.103.0/24","NETRESEARCH, GB","BG"
"birkenavenue.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"casino-francedistribution.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"chronospost-colis.fr","","","","",""
"convocation-brigade.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"drmartensfrancefr.fr","","","","",""
"eccofrance-fr.fr","","","","",""
"gouv-liens.fr","","","","",""
"groupe-pass-mutuelle.fr","172.67.188.196","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"loreal-groupe.fr","185.135.132.106","210403","185.135.132.0/24","LWS, FR","FR"
"moncompte-vitale.fr","147.78.103.109","215240","147.78.103.0/24","NETRESEARCH, GB","BG"
"redwingfrance-fr.fr","","","","",""
"sg-connecte.fr","","","","",""
