"fqdn","ip","asn","ip_prefix","owner","cc"
"admin-pay.fr","","","","",""
"caisse-epargnes.fr","109.70.148.39","25369","109.70.148.0/24","BANDWIDTH-AS, GB","GB"
"chaussuremelissa.fr","172.67.151.153","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"contravention-telepaiement.fr","4.233.216.191","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"gestionrenouvellementassurance.fr","20.82.1.33","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"gestionsanteassurance.fr","98.66.168.50","8075","98.64.0.0/14","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"gouv-diplomatie-europe.fr","","","","",""
"hermesofficiel.fr","23.227.38.73","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"outlet-stoneisland.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"payer-ma-contravention.fr","","","","",""
"reproduction-enligne.fr","213.232.235.168","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"sperry-france.fr","","","","",""
"spraygroundfrance.fr","","","","",""
"urssaf-solutions.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
