"fqdn","ip","asn","ip_prefix","owner","cc"
"administration-pncee.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"app-ecompte.fr","193.37.145.71","210403","193.37.145.0/24","LWS, FR","FR"
"assistance-sncf.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"blackdiamondfr.fr","172.67.192.188","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"credit-agricoles.fr","","","","",""
"dgccrfgouv.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"hyperm-cora.fr","193.37.145.71","210403","193.37.145.0/24","LWS, FR","FR"
"leboncoin-site.fr","76.76.21.21","16509","76.76.21.0/24","AMAZON-02, US","US"
"mon-espace-societaire-gmf.fr","161.97.173.8","51167","161.97.160.0/20","CONTABO, DE","DE"
"mymsupport.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"nobullshoesfrance.fr","104.21.57.199","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"remboursement-facture.fr","176.123.1.86","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"renouvellementdedroit.fr","45.140.165.158","208226","45.140.165.0/24","OUIHEBERG, FR","GB"
"shoesmarques.fr","185.135.132.105","210403","185.135.132.0/24","LWS, FR","FR"
"support-messagerie.fr","","","","",""
"ticketshow.fr","","","","",""
"tour-ticket.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
