"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-assistance.fr","","","","",""
"ameli-remboursement.fr","31.172.87.120","44066","31.172.80.0/20","DE-FIRSTCOLO firstcolo.net, DE","DE"
"amelisante-info.fr","91.229.239.205","200019","91.229.239.0/24","ALEXHOST, MD","RU"
"ants-dossier.fr","","","","",""
"brooksfr.fr","172.67.221.100","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"casinomagius.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"elearning-dordognecci.fr","109.234.167.64","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"fromzeroworldtour-billetterie.fr","23.227.38.73","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"gend-interieur.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"gestions-hospitalires.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"infomondialrelay.fr","104.21.112.1","13335","104.21.112.0/20","CLOUDFLARENET, US","US"
"iwetransfer.fr","23.88.123.118","24940","23.88.0.0/17","HETZNER-AS, DE","DE"
"juliuscasino-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"juliuscasinofr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"madcasinos.fr","34.155.250.75","396982","34.155.128.0/17","GOOGLE-CLOUD-PLATFORM, US","US"
"magiuscasinos.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"messagerie-lbc.fr","217.160.0.85","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"mondial-relay-livraison.fr","","","","",""
"mondialrelaycolis.fr","","","","",""
"pharmaciedelagare-laval.fr","95.163.235.11","197695","95.163.235.0/24","AS-REG, RU","RU"
"pharmaciepascal-gueret.fr","104.21.56.204","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"pointrelais-mondial.fr","172.67.210.79","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"telfar-fr.fr","196.196.155.48","48950","196.196.155.0/24","GLOBALCOLOCATION, GB","SC"
"track-mondialrelay.fr","94.156.227.209","214943","94.156.227.0/24","RAILNET, US","BG"
"univ-cefi.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"vibetickets.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
