"fqdn","ip","asn","ip_prefix","owner","cc"
"air-up-france.fr","172.67.162.31","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"bfi2-france.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"bricotdepot.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"caisse-epargne-auvergne-limousin.fr","212.129.27.193","12876","212.129.0.0/18","Online SAS, FR","FR"
"fast-slots-casino.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"fastslot-casino.fr","172.67.213.38","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"levillageoutlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"masante-infosante.fr","91.229.239.205","200019","91.229.239.0/24","ALEXHOST, MD","RU"
"parfumpariis.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"remboursementdoctolib.fr","45.139.104.97","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"renouvellement-espace-service-en-ligne.fr","193.233.203.37","200019","193.233.203.0/24","ALEXHOST, MD","RU"
"suivimondialrelay.fr","45.139.104.97","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"tezenisfr.fr","104.21.64.1","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
