"fqdn","ip","asn","ip_prefix","owner","cc"
"annulation-prime.fr","196.251.73.163","401120","196.251.73.0/24","CHEAPY-HOST, US","SC"
"chaussureslouboutin-soldes.fr","172.67.200.245","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"docttolib.fr","104.247.82.52","206834","104.247.80.0/22","TEAMINTERNET-CA-AS, DE","CA"
"gouv-dgfip.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ladygagabilleterie.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"liberqtion.fr","104.21.16.11","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"lqposte.fr","172.67.152.69","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"mon-suivi-mrelay.fr","","","","",""
"monsuivimondialrelay.fr","104.21.64.1","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"nobullsfr.fr","104.21.42.78","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"qllocine.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"thenewbalance.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
