"fqdn","ip","asn","ip_prefix","owner","cc"
"betcliconline.fr","172.67.164.250","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"bethall7-casino.fr","","","","",""
"bigclash-casinos.fr","","","","",""
"bigclashs-casino.fr","","","","",""
"bigclashs-fr.fr","","","","",""
"bigclashs-france.fr","","","","",""
"bigclashs1.fr","","","","",""
"docusign-microsoft.fr","104.21.65.241","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"fiesta-slots.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"fiestaslotscasino.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"filafranceshop.fr","","","","",""
"fortunica-casino.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"fortunicacasino.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"iledecasinofrance.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"incaspin-casino.fr","","","","",""
"joker8online.fr","172.67.172.70","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"legianos-casino.fr","","","","",""
"legianos-casinos.fr","","","","",""
"legianos-fr.fr","","","","",""
"legianos-france.fr","","","","",""
"legianos1.fr","","","","",""
"legianoscasino-fr.fr","","","","",""
"legianoscasinos-fr.fr","","","","",""
"legianoscasinos.fr","","","","",""
"live-microsoft.fr","104.21.25.81","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"loginmicrosoft-live.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS - REGISTER S.P.A., IT","IT"
"loropiana-france.fr","104.21.48.207","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"m88online.fr","104.21.95.119","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"macif-assurance.fr","","","","",""
"madnixenligne.fr","104.21.88.61","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"microsoft-sign.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS - REGISTER S.P.A., IT","IT"
"mondial-relais.fr","","","","",""
"monsuivis.fr","213.156.135.74","210403","213.156.135.0/24","LWS - Groupe LWS SARL, FR","FR"
"mystakes-casino.fr","","","","",""
"mystakes-casinos.fr","","","","",""
"mystakes-france.fr","","","","",""
"mystakes1.fr","","","","",""
"mystakescasinos.fr","","","","",""
"ohmyspinsonline.fr","172.67.207.116","13335","172.67.192.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"palestine-cola-france.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"prime-commande88384.fr","","","","",""
"princealifrance.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"pullbear-france.fr","104.21.85.30","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"securpay.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"servicecouriernotaire.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS - REGISTER S.P.A., IT","IT"
"shikaka-fr.fr","","","","",""
"shop-maillot-store.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"smash-casino-france.fr","","","","",""
"smash-casino1.fr","","","","",""
