"fqdn","ip","asn","ip_prefix","owner","cc"
"1win-1.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"ac-greenoblle.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"allianzclient.fr","34.120.137.41","396982","34.120.0.0/14","GOOGLE-CLOUD-PLATFORM - Google LLC, US","US"
"allyspinfrance.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"assistance-recharge.fr","92.112.198.43","47583","92.112.196.0/22","AS-HOSTINGER - Hostinger International Limited, CY","UA"
"betify5sh.fr","104.21.0.130","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"casino-spingranny.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"casinoprestiges.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"casinoroyalvincit.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"casinoslott.fr","104.21.62.109","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"casinostonevegas.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"celsius-casino-fr.fr","104.21.3.177","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"celsius-casino-france.fr","104.21.40.238","13335","104.21.32.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"cicffrance.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"cornermaillot.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"credit-agricolebanque.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS - REGISTER S.P.A., IT","IT"
"cresus-app.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"cresus-game.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"cresus-mobile.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"cresuss.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"d-g-s-e-france.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"dublinbetcasinoo.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"e-marianne.fr","","","","",""
"elitemailloshop.fr","217.160.0.213","8560","217.160.0.0/16","IONOS-AS - IONOS SE, DE","DE"
"europefortune1.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"europefortunefr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"fatbossfr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"funbet-online.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"gold-bet-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
