"fqdn","ip","asn","ip_prefix","owner","cc"
"betonred-casinos.fr","","","","",""
"caissedepot.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"casino-posido.fr","185.181.104.242","48596","185.181.104.0/22","INWX - InterNetworX Management GmbH, DE","DE"
"cetelems.fr","","","","",""
"documents-ameli.fr","91.195.240.94","47846","91.195.240.0/23","SEDO-AS - SEDO GmbH, DE","DE"
"factureprime.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"huawei.re","","","","",""
"jackpotbob-casinos.fr","","","","",""
"labanquepostale-notif-client.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"legianocasinos-fra.fr","","","","",""
"lucky-treasure-casino.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"luckytreasureonline.fr","172.67.131.161","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"marcjacobsoutletfrance.fr","165.231.154.18","58065","165.231.154.0/24","PacketExchange - Orion Network Limited, GB","SC"
"megajokerslot.fr","","","","",""
"mondialrelay-suivis-de-livraisons.fr","","","","",""
"neoncasino.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"pokerstarsenligne.fr","172.67.187.159","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"simsinos-fra.fr","","","","",""
"snapchat-securite.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS - REGISTER S.P.A., IT","IT"
"spin-dynasty-casino.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"spinbara-bet.fr","","","","",""
"spindynasty-casino.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"spingrannyfrance.fr","172.67.154.254","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"spinmadness-fr.fr","","","","",""
"spinmama-bet.fr","","","","",""
"spinstart.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
