"fqdn","ip","asn","ip_prefix","owner","cc"
"amonbe-t.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"amunra-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"annulation-abo-sf.fr","45.59.125.210","14956","45.59.125.0/24","ROUTERHOSTING - RouterHosting LLC, US","US"
"betflix-wallet.fr","104.21.5.122","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betflix168.fr","104.21.22.63","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betflix19.fr","172.67.214.90","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"big-clash-france.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"casea-casinos.fr","78.46.230.48","24940","78.46.0.0/15","HETZNER-AS - Hetzner Online GmbH, DE","DE"
"casibom-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"casibom-france.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"colibri-groupe.fr","128.65.195.180","29222","128.65.192.0/21","Infomaniak-AS - Infomaniak Network SA, CH","CH"
"corgibe-t.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"donbe-t.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"duos-pin.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"efbet-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"incaspin.fr","","","","",""
"jakpotbob.fr","104.21.34.158","13335","104.21.32.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"jeton-rouge-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"la-tortuga.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"le-instasino.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"le-kinbet.fr","","","","",""
"le-kingdom.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"le-lizaro.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"le-millioner.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"le-simsinos.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"luck-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"lucky-treasure-fra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"mail-automatique-ca.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM - One.com A/S, DK","DK"
"mondial-support-colis.fr","","","","",""
"mondialrelay-suivis-de-livraison.fr","145.79.20.14","47583","145.79.20.0/22","AS-HOSTINGER - Hostinger International Limited, CY","DE"
"nova-jackpot-fr.fr","","","","",""
"rtbet-france.fr","193.111.62.121","56851","193.111.62.0/24","VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch, UA","UA"
"ruby-vegas-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"spinmamaonline.fr","104.21.20.125","13335","104.21.16.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"stussyofficialstore.fr","35.214.149.233","15169","35.214.128.0/17","GOOGLE - Google LLC, US","US"
"swatch-france.fr","172.67.152.196","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"tortuga-connexion.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"tortuga-fra.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"turbo-wins-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"wagerland-fr.fr","172.67.134.134","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"win-beatz-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"winolympia.fr","172.67.183.46","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"winouionline.fr","172.67.153.150","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"winuniqueonline.fr","172.67.160.66","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
