"fqdn","ip","asn","ip_prefix","owner","cc"
"afkspinfrance.fr","172.67.184.44","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"banzai-1.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"banzai-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"banzaifr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"betano-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"bigcasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"bigcasinos.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"brunos-casinos.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"brunoscasinos.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"brutal-1.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"brutal-enligne.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"cashed-france.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"casiniafrance.fr","104.21.5.124","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"casino-betonred.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"casino-betsio.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"casino-princeali.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"casino-spinfin.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"casinobetsio.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"casinotrueluck.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"casinovacasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"cresus-app-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"cresus-enligne-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"cresus-enligne-france.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"cresus-vip-france.fr","172.67.162.108","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"cresusapp-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"cresusapp.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"cresusvip-fr.fr","104.21.40.158","13335","104.21.32.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"divaspinfrance.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"dublinbet-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"fastslots-online.fr","104.21.41.132","13335","104.21.32.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"fatbosscasino-online.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"fatpiratefrance.fr","172.67.220.225","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"fr-malina.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"freshbetcasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"gcc-groupe.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"gratorama-1.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"jackpotbob-france.fr","104.21.89.84","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"luckyspincasino.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"mabanque-sg.fr","213.158.79.13","34762","213.158.78.0/23","COMBELL-AS - Combell NV, BE","IT"
"malina-fr.fr","185.53.179.200","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
"millionz-fra.fr","104.21.79.248","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"mondialrelay-pro.fr","51.68.48.242","16276","51.68.0.0/16","OVH - OVH SAS, FR","FR"
"mondialrelay-solutions.fr","51.68.48.242","16276","51.68.0.0/16","OVH - OVH SAS, FR","FR"
"monsterwins-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"online-fastslots.fr","172.67.208.66","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"pistolo2.fr","185.53.179.146","206834","185.53.179.0/24","TEAMINTERNET-CA-AS - Team Internet AG, DE","DE"
