"fqdn","ip","asn","ip_prefix","owner","cc"
"allocationfamiliales.fr","13.248.169.48","16509","13.248.160.0/20","AMAZON-02, US","US"
"bouyguesiptv.fr","154.62.106.66","47583","154.62.106.0/24","AS-HOSTINGER, CY","US"
"chronopost-acheminement.fr","","","","",""
"cybertek-portet.fr","46.30.215.31","51468","46.30.208.0/21","ONECOM, DK","DK"
"cybertekportet.fr","91.234.195.40","210403","91.234.194.0/23","LWS, FR","FR"
"leboncoinfrancais.fr","","","","",""
"livehotmail.fr","","","","",""
"maladie-assr.fr","45.139.104.81","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"outletnike.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"regularisation-contraventions.fr","","","","",""
"santeameli.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"secure-sncf-connect.fr","4.235.112.125","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"tumifrance.fr","165.231.191.236","58065","165.231.191.0/24","PACKETEXCHANGE, GB","SC"
"xn--leboncoinfranais-opb.fr","","","","",""
