"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-ma-sante-demarche.fr","46.30.215.21","51468","46.30.208.0/21","ONECOM, DK","DK"
"amendes-contrav.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"assure-renvouvellement-enligne.fr","","","","",""
"chronopost-frais-douanes.fr","87.98.150.35","16276","87.98.128.0/17","OVH, FR","FR"
"consulter-votre-dossier.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"diplomatiegouv.fr","","","","",""
"dossiers-antai.fr","104.21.6.24","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"dossiers-gouv-paiements.fr","193.233.203.69","200019","193.233.202.0/23","ALEXHOST, MD","RU"
"email-somfy.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"fidelitefree.fr","46.30.203.101","39444","46.30.200.0/21","OWENTIS-AS, FR","FR"
"info-ma-contravention-antai.fr","194.110.247.50","200019","194.110.247.0/24","ALEXHOST, MD","RU"
"info-ma-sante-en-ligne.fr","104.21.83.148","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"infractions-paiement-enligne.fr","172.67.191.97","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"louisvuitton-store.fr","","","","",""
"mon-espace-sante-en-ligne.fr","194.110.247.50","200019","194.110.247.0/24","ALEXHOST, MD","RU"
"mypacketdhl.fr","62.210.168.165","12876","62.210.0.0/16","Online SAS, FR","FR"
"rapidelivraison.fr","193.203.239.67","210403","193.203.239.0/24","LWS, FR","FR"
"renouvellement-vitale-enligne.fr","193.143.1.70","198953","193.143.1.0/24","PROTON66, RU","RU"
"systm-mj.fr","","","","",""
"univ-versailles.fr","185.135.132.101","210403","185.135.132.0/24","LWS, FR","FR"
"votre-reservation-vehicule-acheteur-lbc.fr","212.95.51.72","28753","212.95.32.0/19","LEASEWEB-DE-FRA-10, DE","DE"
