"fqdn","ip","asn","ip_prefix","owner","cc"
"ac-nices.fr","217.160.0.124","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"ameli-renouvellement.fr","178.16.129.208","47583","178.16.128.0/22","AS-HOSTINGER, CY","DE"
"app-validationdsp.fr","172.67.170.199","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"autommajfre.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"chronopost-expeditions.fr","213.226.123.41","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"condorcet-immo.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"contact-leboncoin.fr","","","","",""
"contravention-en-cours.fr","146.70.158.210","9009","146.70.158.0/24","M247, RO","RO"
"deutersoldes.fr","104.21.14.227","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"hey-dudafrance.fr","165.231.200.161","58065","165.231.200.0/24","PACKETEXCHANGE, GB","SC"
"impotsgouv-amendes.fr","185.163.127.160","51269","185.163.124.0/22","HEXATOM, FR","FR"
"jacquemus-shop.fr","193.203.239.73","210403","193.203.239.0/24","LWS, FR","FR"
"jacquemus-soldes.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"nebbia-france.fr","196.244.195.162","41564","196.244.195.0/24","AS41564, GB","SC"
"particuliers-sg-icd-web.fr","213.158.94.247","34762","213.158.94.0/23","COMBELL-AS, BE","IT"
"remboursementautomatique.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"services-transactions-lydia.fr","","","","",""
