"fqdn","ip","asn","ip_prefix","owner","cc"
"adidas-originals.fr","","","","",""
"amandes-antai.fr","","","","",""
"barbourfranceoutlet.fr","","","","",""
"chronopost-reglement.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"ent-univ-tln-s2t.fr","34.155.80.219","396982","34.155.0.0/17","GOOGLE-CLOUD-PLATFORM, US","US"
"mescomptes-acces.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"reportersansfrontieres.fr","82.221.128.183","50613","82.221.128.0/24","THORDC-AS, IS","IS"
"reporterssansfrontieres.fr","82.221.128.183","50613","82.221.128.0/24","THORDC-AS, IS","IS"
"salomonfrancestore.fr","196.240.121.197","41564","196.240.121.0/24","AS41564, GB","SC"
"sante-protocole.fr","193.27.90.187","200019","193.27.90.0/24","ALEXHOST, MD","RU"
"servicepublic-droits.fr","","","","",""
"xn--sant-protocole-ekb.fr","185.113.8.156","200019","185.113.8.0/24","ALEXHOST, MD","GB"
