"fqdn","ip","asn","ip_prefix","owner","cc"
"amendes-portail.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"applewatch.fr","64.190.63.111","47846","64.190.62.0/23","SEDO-AS, DE","DE"
"chanel-sac.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"consulter-ma-facture.fr","109.234.165.177","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"consulter-vos-dossiers.fr","213.178.155.138","29470","213.178.155.0/24","RETNNET-AS, RU","RU"
"dassaultgroupe.fr","","","","",""
"g0oogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"g9oogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gboogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gfoogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"ghoogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gkoogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"go0ogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"go9ogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gokogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gologle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"goo0gle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"goo9gle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"goobgle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googble.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googkle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googl3e.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googl4e.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googlde.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googlef.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googlpe.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googlse.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googlwe.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googple.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googtle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"googvle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gooigle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gookgle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gootgle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"goovgle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gpoogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gtoogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gvoogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"gyoogle.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"livraisonupssponsor.fr","199.34.228.69","27647","199.34.228.0/22","WEEBLY, US","US"
"payweb-account.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"securisationmajpay.fr","","","","",""
"serviceantifraude-younited-credit.fr","217.160.0.44","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"sg-aide.fr","38.180.114.162","58061","38.180.114.0/24","SCALAXY-AS, LV","US"
