"fqdn","ip","asn","ip_prefix","owner","cc"
"antai-dossier-1958474147.fr","213.226.123.41","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"decathlon-fr.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"espacesante-ameli.fr","45.95.232.237","207713","45.95.232.0/24","GIR-AS, RU","RU"
"hypermarche-u.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"icitoncolisperdu.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"info-lacentrale.fr","162.255.119.46","22612","162.255.119.0/24","NAMECHEAP-NET, US","US"
"pitviper-france.fr","165.231.4.77","57858","165.231.4.0/24","AS57858, SC","SC"
"reglementationcontrventiongouv.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"renouvellement-assurancemaladie.fr","213.226.123.201","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"securitepaiementleboncoin.fr","","","","",""
"ups-suivi-1z96f633d993455479.fr","","","","",""
