"fqdn","ip","asn","ip_prefix","owner","cc"
"access-auth.fr","34.155.80.219","396982","34.155.0.0/17","GOOGLE-CLOUD-PLATFORM, US","US"
"ameli-macarteviatle.fr","194.156.102.69","207713","194.156.102.0/24","GIR-AS, RU","RU"
"app-client-passecu-sg-assurances.fr","94.156.69.186","394711","94.156.69.0/24","LIMENET, US","BG"
"assurancemaladie-info.fr","104.21.15.113","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"batafrance.fr","196.245.159.153","58065","196.245.159.0/24","PACKETEXCHANGE, GB","SC"
"chronopost-suivi-moncolis.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"fr-compte.fr","","","","",""
"instructionchrono.fr","31.172.80.208","44066","31.172.80.0/20","DE-FIRSTCOLO firstcolo.net, DE","DE"
"mes-aidesgouv.fr","","","","",""
"mountainhardwearfrance.fr","158.222.3.139","48950","158.222.3.0/24","GLOBALCOLOCATION, GB","SC"
"nikefree-run.fr","213.145.228.111","25575","213.145.224.0/19","DOMAINTECHNIK, AT","AT"
"outlet-uggs.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"paiement-contravention-enligne.fr","104.21.41.193","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"paiement-contrevation-enligne.fr","","","","",""
"paiment-contraventions.fr","","","","",""
"the-northface.fr","196.196.197.240","41564","196.196.197.0/24","AS41564, GB","SC"
"votre-colis-chrono-poste.fr","20.121.45.139","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
