"fqdn","ip","asn","ip_prefix","owner","cc"
"acheminement-colissimo.fr","","","","",""
"arenanatationfrance.fr","196.196.52.106","41564","196.196.52.0/24","AS41564, GB","SC"
"assistance-sfr.fr","","","","",""
"assr-maladie.fr","45.139.104.60","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"caf-connexion.fr","193.233.203.132","200019","193.233.202.0/23","ALEXHOST, MD","RU"
"colissimo-acheminement.fr","","","","",""
"dgfpi-finances.fr","217.160.0.167","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"eleclerc-multicuiseur.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"info-colis-dhl.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"insee-inscrire.fr","74.50.95.124","19318","74.50.64.0/19","IS-AS-1, US","US"
"livraison-chronopost-info.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"mailllotdefootstore.fr","","","","",""
"maillotdefootstore.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
"mgpolice.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"mon-colis-dhl.fr","185.216.70.145","216289","185.216.70.0/24","SIRCROSAR-NET, GB","BG"
"urssaf-gestion-idf.fr","217.160.0.111","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"webservices-secupass-sg-assurances.fr","91.92.244.26","394711","91.92.244.0/24","LIMENET, US","BG"
