"fqdn","ip","asn","ip_prefix","owner","cc"
"chronopost-envoi-colis.fr","213.178.155.138","29470","213.178.155.0/24","RETNNET-AS, RU","RU"
"espace-compte-amende.fr","93.123.39.129","216289","93.123.39.0/24","SIRCROSAR-NET, GB","BG"
"espace-secuameli.fr","45.95.232.237","207713","45.95.232.0/24","GIR-AS, RU","RU"
"hydroflask-france.fr","172.67.130.140","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"infos-en-ligne-sms.fr","","","","",""
"jardilande.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"leboncoinserviceinformation.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"paiements-amende.fr","93.123.39.129","216289","93.123.39.0/24","SIRCROSAR-NET, GB","BG"
"paiementsecurises.fr","","","","",""
"paysecurisation.fr","","","","",""
"regulariser-mon-amende.fr","","","","",""
"sante-renouvellement-enligne.fr","217.160.0.152","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
