"fqdn","ip","asn","ip_prefix","owner","cc"
"aide-humanitaire-gaza.fr","","","","",""
"aide-humanitairegaza.fr","154.56.33.45","47583","154.56.32.0/23","AS-HOSTINGER, CY","US"
"amendes-stationnement.fr","62.4.21.196","12876","62.4.0.0/19","Online SAS, FR","FR"
"antai-fr-paiement.fr","91.92.252.160","394711","91.92.252.0/24","LIMENET, US","BG"
"chronopost-livraisons-paquets.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"chronopost-moncolis.fr","193.143.1.54","198953","193.143.1.0/24","PROTON66, RU","RU"
"colissimo-suivis.fr","217.160.199.3","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"connexion-mabanque-bnpparibas.fr","91.92.242.170","394711","91.92.242.0/24","LIMENET, US","BG"
"lebcoin-services.fr","217.21.87.129","47583","217.21.80.0/20","AS-HOSTINGER, CY","DE"
"service-dsp2-bnpparibas.fr","91.92.242.170","394711","91.92.242.0/24","LIMENET, US","BG"
"suivi-colissimo.fr","213.178.155.138","29470","213.178.155.0/24","RETNNET-AS, RU","RU"
"uggdestock.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"vejachaussures-france.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
