"fqdn","ip","asn","ip_prefix","owner","cc"
"1lolajack.fr","104.21.6.149","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"avinovaofficielle.fr","91.236.116.127","42237","91.236.116.0/24","w1n - w1n ltd, GB","GB"
"axis-group.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"banque-defrance.fr","2.57.91.91","47583","2.57.91.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"betify-fr-casino.fr","172.67.175.55","13335","172.67.160.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"bvlgaris.fr","172.67.223.202","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"carsat.fr","213.186.33.5","16276","213.186.32.0/19","OVH - OVH SAS, FR","FR"
"cocacolafrance.fr","196.247.144.8","48950","196.247.144.0/24","GLOBALCOLOCATION - Global Custom Data Limited, GB","SC"
"confirmation-rendez-vous-securise-leboncoin.fr","141.136.43.253","47583","141.136.43.0/24","AS-HOSTINGER - Hostinger International Limited, CY","CY"
"fr-jackpotbob.fr","172.67.133.79","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"fr-simsinoscasino.fr","104.21.86.216","13335","104.21.80.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"gantsoldes.fr","172.67.179.226","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"goldenticketwin.fr","185.230.63.107","58182","185.230.63.0/24","wix_com - Wix.com Ltd., IL","IL"
"millioner-casinos.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"millioner-cassino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"millioners-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"millioners-casinos.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"millionerscasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"millionerscasinos.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"plainte-en-ligne-banque.fr","188.165.53.185","16276","188.165.0.0/16","OVH - OVH SAS, FR","FR"
"rockyspin-casino.fr","185.53.177.20","61969","185.53.176.0/22","TEAMINTERNET-AS - Team Internet AG, DE","DE"
"savaspincasinoonline.fr","185.53.177.20","61969","185.53.176.0/22","TEAMINTERNET-AS - Team Internet AG, DE","DE"
"slotpalace.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"slotpalaces.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"slots-palaces.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"slotts-palace.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"slottspalace.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS - Eurofiber France SAS, FR","FR"
"spinboss-france.fr","172.67.220.235","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"spinbosse.fr","","","","",""
"spinnboss.fr","109.234.165.133","50474","109.234.164.0/22","O2SWITCH - O2SWITCH SAS, FR","FR"
"suivis-de-mon-colis.fr","45.74.61.12","205397","45.74.61.0/24","AS-69HOST - 69HOST LLC, US","US"
"unionjackpots.fr","172.67.141.145","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
