"fqdn","ip","asn","ip_prefix","owner","cc"
"annuler-prime.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"b0rderaududepot0001securise.fr","217.160.0.19","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"banzai-casinos.fr","","","","",""
"billybet.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"chronopost-suivi-colis.fr","94.156.177.12","214943","94.156.177.0/24","RAILNET, US","BG"
"consulter-prime.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"crocs-fr.fr","104.21.45.99","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"europol-cepol.fr","","","","",""
"fatbosscasinos.fr","","","","",""
"gmails.fr","","","","",""
"kway-outlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"leboncoin-servicejuridique.fr","185.230.63.107","58182","185.230.63.0/24","WIX_COM, IL","IL"
"livraison-express-mondialrelay.fr","104.21.92.163","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"portail-telepaiement.fr","","","","",""
"prime-annuler.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"prime-consulter.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"prime-verification.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"recouvrement-netflixaccount.fr","45.139.104.34","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"reference-prime.fr","193.149.190.53","399629","193.149.190.0/24","BLNWX, US","US"
"rpc-prime.fr","75.2.103.23","16509","75.2.96.0/20","AMAZON-02, US","US"
"see–more.re","","","","",""
"service-retour.fr","217.160.0.91","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"services-paypal.fr","45.80.181.186","47583","45.80.180.0/22","AS-HOSTINGER, CY","DE"
"telepaimentenligne.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"verification-prime.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"verificationprime.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
