"fqdn","ip","asn","ip_prefix","owner","cc"
"applegear.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"assurance-maladie-guadeloupe.fr","195.211.190.205","214943","195.211.190.0/24","RAILNET, US","UA"
"banquecaisse-epargne.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"bpce-idf.fr","217.160.0.106","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"bpm-dggn.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"conseiller-creditmutuel.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"ext-bpi-france.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"gouv-info.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"k-way-paris.fr","185.230.63.107","58182","185.230.63.0/24","WIX_COM, IL","IL"
"maillotdefootstore.fr","76.223.105.230","16509","76.223.96.0/20","AMAZON-02, US","US"
"payseclbc.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"remboursement-doctolib.fr","195.110.35.43","210403","195.110.35.0/24","LWS, FR","FR"
"remboursementdoctolib.fr","195.110.35.43","210403","195.110.35.0/24","LWS, FR","FR"
