"fqdn","ip","asn","ip_prefix","owner","cc"
"arenacasinos.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"azurcasinoo.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"betblastcasino.fr","104.21.64.1","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"bombasticcasino.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"casino-extras.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"chumbacasinos.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"cloverspincasino.fr","104.21.42.25","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"crownplaycasinos.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"declarationca3dgfip.fr","","","","",""
"gendarmerieinterieur.fr","","","","",""
"goldspin-casino.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"hoffchaussures.fr","165.231.180.44","58065","165.231.180.0/24","PACKETEXCHANGE, GB","SC"
"la-rivieracasino.fr","104.21.4.198","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"larousseprime.fr","149.248.78.43","399629","149.248.78.0/24","BLNWX, US","US"
"monrelay-express.fr","104.21.1.204","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"nyxbetscasinofr.fr","104.21.15.188","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"pay-wer-xx.fr","","","","",""
"paywerxx.fr","","","","",""
"prime-amazo.fr","185.196.9.215","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"rizzcasinofrance.fr","172.67.209.132","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"sakuraslots-casino.fr","104.21.32.1","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"samba-slot.fr","185.221.182.38","53589","185.221.180.0/22","PLANETHOSTER-8, CA","CA"
"sambaslots-casino.fr","172.67.144.155","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"service-expedition-mondialrl.fr","","","","",""
"slots-vilcasino.fr","104.21.32.1","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"spinaro-casino.fr","104.21.48.1","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"spinmama-casino.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"spinmamacasino.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"spinmamacasinos.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"staxinofrance.fr","104.21.51.228","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"suivi-colissimo-laposte.fr","217.160.0.183","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"sushicasino.fr","172.67.150.114","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"totalcasinos.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"vir-wer-xx.fr","217.160.0.181","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"virwerxx.fr","217.160.0.47","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"x7casinofr.fr","104.21.22.16","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
