"fqdn","ip","asn","ip_prefix","owner","cc"
"cooperative-u-enseigne.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"czrglass.fr","147.79.101.168","47583","147.79.96.0/21","AS-HOSTINGER, CY","US"
"destockx.fr","23.227.38.66","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"dossier-assistance.fr","45.139.104.165","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"europe-car-rentals.fr","31.214.178.55","57910","31.214.178.0/24","SCIP-AS Soluciones Corporativas IP SCIP, ES","ES"
"filaoutletfrance.fr","165.231.200.132","58065","165.231.200.0/24","PACKETEXCHANGE, GB","SC"
"goldenpanda-casinos.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"linkzdin.fr","147.79.101.168","47583","147.79.96.0/21","AS-HOSTINGER, CY","US"
"ma-numerisation-sante.fr","104.21.112.1","13335","104.21.112.0/20","CLOUDFLARENET, US","US"
"maxmara-france.fr","104.21.48.1","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"microsoftsecurity.fr","","","","",""
"mondialrelay-info-colis.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"mymondialrelayfr.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"roman-casino-fr.fr","185.196.10.53","42624","185.196.10.0/24","SWISSNETWORK02, SC","SC"
"siv-immatriculation.fr","","","","",""
"univ-umlp.fr","188.165.53.185","16276","188.165.0.0/16","OVH, FR","FR"
"whztsapp.fr","147.79.101.168","47583","147.79.96.0/21","AS-HOSTINGER, CY","US"
