"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-assurance.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"assure-ameli-sms.fr","94.156.177.12","214943","94.156.177.0/24","RAILNET, US","BG"
"assure-sante-sms.fr","","","","",""
"attendez-prime.fr","193.149.190.53","399629","193.149.190.0/24","BLNWX, US","US"
"chu-clermon.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"chu-clermont.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"clientele-prime.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"cloud-prime.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"colissimo-livraison.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"combo-prime.fr","193.149.187.180","399629","193.149.187.0/24","BLNWX, US","US"
"espacecolissimo.fr","76.223.105.230","16509","76.223.96.0/20","AMAZON-02, US","US"
"eticketshop.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"etu-univ.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"golden-pandas.fr","172.67.189.169","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"if-prime.fr","193.149.190.53","399629","193.149.190.0/24","BLNWX, US","US"
"leboncoin-assistance.fr","104.21.16.1","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"mondialrelay-reexpedition.fr","45.139.104.132","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"mondialrelay2025.fr","45.139.104.132","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"parrain-boursobank.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"prime-clientele.fr","193.149.187.180","399629","193.149.187.0/24","BLNWX, US","US"
"prime-cloud.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"prime-combo.fr","193.149.187.180","399629","193.149.187.0/24","BLNWX, US","US"
"prime-education.fr","104.21.32.1","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"prime-link.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"prime-utilisateur.fr","193.149.187.180","399629","193.149.187.0/24","BLNWX, US","US"
"prime-utilisateurs.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"prime-utilisation.fr","193.149.187.180","399629","193.149.187.0/24","BLNWX, US","US"
"utilisateur-prime.fr","193.149.187.180","399629","193.149.187.0/24","BLNWX, US","US"
"utilisateurs-prime.fr","193.149.180.16","399629","193.149.180.0/24","BLNWX, US","US"
"utilisation-prime.fr","193.149.187.180","399629","193.149.187.0/24","BLNWX, US","US"
