"fqdn","ip","asn","ip_prefix","owner","cc"
"amendes-antai-paiement.fr","213.226.123.85","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"boursorama-sequestre.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"chronopost-envoi.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"chronopostacheminementscolis.fr","51.178.82.77","16276","51.178.0.0/16","OVH, FR","FR"
"contravention-info.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"directiongeneralegend.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"dkny-france.fr","","","","",""
"espacesmagazines.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"impotsupportclient.fr","","","","",""
"infoamende-antai.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"labanquedefrance.fr","0.0.0.0","NA","NA","NA",""
"lbcpaiement.fr","","","","",""
"mjussiteofficiel.fr","5.157.59.33","41564","5.157.59.0/24","AS41564, GB","US"
"mon-amende-info.fr","","","","",""
"nouvelle-cartevitale.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"particulier-sg-securipass.fr","95.214.26.78","216419","95.214.26.0/24","AS-MATRIXTELECOM, GB","BG"
"promonumworks.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"sneakersoldes.fr","91.218.246.204","50867","91.218.246.0/24","HOSTKEY-RU-AS, NL","RU"
"support-aliexpress.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
