"fqdn","ip","asn","ip_prefix","owner","cc"
"5emeavenue-chaussures.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"ameli-espace-sante.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"amendeservicedgif.fr","","","","",""
"amzn.tf","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"antai-gouv-majoration.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"auchan-retail-groups.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"basketsgola.fr","104.21.68.17","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"centreompidou.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"cheapjordan.fr","104.21.54.209","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"cic-c.fr","10.10.10.10","NA","NA","NA",""
"columbiasportwear.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"compte-libertex.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"iniatives.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"irish-anpost.re","104.21.60.64","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"jackjonesfrance.fr","196.196.38.232","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"libertex-gestion.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"libertex-premium.fr","172.67.158.211","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"libertexpremium.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"louisamocci.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"monenfnat.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"myamazonprime.fr","213.226.123.41","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"particuliers-sgprotectpass.fr","20.218.123.240","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"promo-service-client.fr","","","","",""
"promosmontres2023.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"publish-by-ovh.fr","109.234.165.220","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"publish-ovh.fr","75.2.70.75","16509","75.2.64.0/20","AMAZON-02, US","US"
"publish.ovh","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"repswebsite.fr","","","","",""
"sante-cartevitale.fr","","","","",""
"service-gourvernement.fr","195.35.49.208","47583","195.35.48.0/23","AS-HOSTINGER, CY","DE"
"service-gouvernement.fr","195.35.49.208","47583","195.35.48.0/23","AS-HOSTINGER, CY","DE"
"sg-compte-sys.fr","34.155.14.143","396982","34.155.0.0/17","GOOGLE-CLOUD-PLATFORM, US","US"
"soldespremiata.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"stussy-fr.fr","","","","",""
"stussyoutletfrance.fr","","","","",""
"suivi-chrono-sms.fr","20.199.86.2","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"supremesoldes.fr","165.231.36.199","41564","165.231.36.0/24","AS41564, GB","SC"
"virementinstantpaylbisecur.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
