"fqdn","ip","asn","ip_prefix","owner","cc"
"actionenlivraison.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"amandesgouv-impayee.fr","194.49.94.187","216419","194.49.94.0/24","AS-MATRIXTELECOM, GB","BG"
"amendedegifseservice.fr","","","","",""
"antaii-amande-paiment.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"chronopostsuivi.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"espace-particuliers-impot.fr","","","","",""
"fr-recepayylb.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"info-pass-navigo.fr","","","","",""
"infoamazonprime.fr","95.214.26.221","216419","95.214.26.0/24","AS-MATRIXTELECOM, GB","BG"
"ladouane-gov.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"mes-amendesgouv.fr","","","","",""
"secure17-bnpparibas.fr","4.180.225.91","8075","4.176.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"traitementpaylibsecurinstant.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"uggunivers.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"voir-amendesgouvernement.fr","","","","",""
