"fqdn","ip","asn","ip_prefix","owner","cc"
"anekkefrance.fr","196.244.194.214","58065","196.244.194.0/24","PACKETEXCHANGE, GB","SC"
"antai-service-contravention.fr","203.55.81.0","216167","203.55.81.0/24","SKOALI, FR","FR"
"caissedepinfoclients.fr","","","","",""
"chronopost-ma-livraison.fr","","","","",""
"chronopost-suivi-info.fr","178.16.130.193","47583","178.16.128.0/22","AS-HOSTINGER, CY","DE"
"cybertek-magasinpau.fr","194.233.164.100","63949","194.233.160.0/21","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"espace-reglement-antai.fr","","","","",""
"killstarfrance.fr","","","","",""
"lg-store.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"messagesleboncoin.fr","","","","",""
"mon-espace-ameli.fr","","","","",""
"mon-espace-impots.fr","128.65.195.180","29222","128.65.192.0/21","INFOMANIAK-AS, CH","CH"
"mon-suivi-chronopost.fr","185.16.44.132","61168","185.16.44.0/24","PLANET-SERVICE, FR","FR"
"mon-suivi-llc-evaluation.fr","","","","",""
"retard-antais.fr","172.67.143.45","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"servicespubliques.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"subscription-netflix.fr","40.66.54.161","8075","40.66.0.0/17","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"suivis-envoi.fr","","","","",""
"supportsumup.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
