"fqdn","ip","asn","ip_prefix","owner","cc"
"amende-pay.fr","","","","",""
"amende-recouvrementgouv.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"antai-inforeg.fr","13.229.239.79","16509","13.228.0.0/15","AMAZON-02, US","US"
"bouygues-telecom-entreprise.fr","","","","",""
"ca-lorraines.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"cartegrise24.fr","104.247.82.50","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"ch-pasteur.fr","217.160.0.216","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"chemiselamartina.fr","172.67.160.147","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"cliente-millenniumbcp.fr","164.92.158.141","14061","164.92.144.0/20","DIGITALOCEAN-ASN, US","US"
"conta-milenniumbcp.fr","164.92.158.141","14061","164.92.144.0/20","DIGITALOCEAN-ASN, US","US"
"cura-caisse-epargne.fr","46.30.215.8","51468","46.30.208.0/21","ONECOM, DK","DK"
"cybertek-portet.fr","84.16.249.34","28753","84.16.249.0/24","LEASEWEB-DE-FRA-10, DE","DE"
"dcshoeshomme.fr","","","","",""
"direction-aphp.fr","217.160.0.85","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"gouvernements-amendes.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"recouvrementcontravention.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"scotchandsodafrance.fr","165.231.36.195","41564","165.231.36.0/24","AS41564, GB","SC"
"smartphonespaschers.fr","172.67.130.111","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"uggfemme.fr","172.67.150.87","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"uggpascher.fr","104.21.15.5","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"ups-livraison.fr","185.113.8.144","200019","185.113.8.0/24","ALEXHOST, MD","GB"
