"fqdn","ip","asn","ip_prefix","owner","cc"
"clothes-sale.fr","172.67.194.220","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"dgfip-finances-gov.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"g-7.fr","35.244.153.44","396982","35.244.0.0/16","GOOGLE-CLOUD-PLATFORM, US","US"
"mondialrelais-acheminement.fr","93.123.39.42","401120","93.123.39.0/24","CHEAPY-HOST, US","BG"
"my-bnpparibas.fr","87.120.115.72","401115","87.120.115.0/24","EKABI, US","BG"
"pmmyespal.fr","","","","",""
"policenational.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"pymyuapal.fr","","","","",""
"rechargesolde.fr","104.21.21.71","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"royalcaninfrance.fr","","","","",""
"service-actualisation-assure-enligne.fr","176.123.1.206","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"shoes-sale.fr","104.21.74.210","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"travismathewfrance.fr","","","","",""
