"fqdn","ip","asn","ip_prefix","owner","cc"
"acceuil-pro.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"auth-bnpparibas.fr","87.120.115.72","401115","87.120.115.0/24","EKABI, US","BG"
"casiogshock.fr","","","","",""
"fagandi.fr","109.234.167.15","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"jimgreen.fr","104.160.25.24","46805","104.160.25.0/24","AS-46805, SC","SC"
"legroup-e-leclerc.fr","185.98.131.229","210403","185.98.131.0/24","LWS, FR","FR"
"marc-jacobsfrance.fr","196.196.155.11","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"mes-actualisations-espace-enligne.fr","94.103.188.130","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"mondialsrelay.fr","","","","",""
"pandoraoutlet.fr","172.67.180.176","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"poste-suivi.fr","104.21.75.199","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"reprogrammation-livraison.fr","85.239.33.47","200019","85.239.33.0/24","ALEXHOST, MD","RU"
"secretsde-loly.fr","","","","",""
"stanleycupfrance.fr","165.231.200.167","58065","165.231.200.0/24","PACKETEXCHANGE, GB","SC"
"ticketmaster-fr.fr","195.35.60.16","47583","195.35.60.0/24","AS-HOSTINGER, CY","DE"
"uggoutlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
