"fqdn","ip","asn","ip_prefix","owner","cc"
"activation-jeux.fr","104.21.76.108","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"amicalepompiermauleon.fr","104.21.112.1","13335","104.21.112.0/20","CLOUDFLARENET, US","US"
"colis-acheminement.fr","138.68.153.113","14061","138.68.144.0/20","DIGITALOCEAN-ASN, US","US"
"hellobrico.fr","104.21.68.82","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"infos-paiementl.fr","","","","",""
"k-waystore.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"luckytreasurecasino-fr.fr","104.21.80.1","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"mangacasino-fr.fr","104.21.48.1","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"office-support.fr","103.224.182.210","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"post-service.fr","","","","",""
"profile-bnpparibas.fr","87.120.115.72","401115","87.120.115.0/24","EKABI, US","BG"
"simsinocasino-fr.fr","172.67.172.200","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"socgenerale.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
