"fqdn","ip","asn","ip_prefix","owner","cc"
"airmaxnike.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"assistances-mondial-relai.fr","","","","",""
"editorial-assistance.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"livraison-mondialrelay.fr","172.187.216.170","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"livraison-reprogrammation.fr","45.86.86.55","200019","45.86.86.0/24","ALEXHOST, MD","RU"
"loeweparis.fr","172.67.202.37","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"mfinances.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"see–mo0.re","","","","",""
"see–moo.re","","","","",""
"service-lbc.fr","217.160.0.188","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"support-mondial-relai.fr","","","","",""
