"fqdn","ip","asn","ip_prefix","owner","cc"
"abesbooks.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"abritell.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"addias.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"anazin.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"aut-doc.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"carrefourrecrutement.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"chaussuresalomon.fr","","","","",""
"commande-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"commandes-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"dofuss.fr","","","","",""
"egie.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"essai-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"expeida.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"france-minerax.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"geoupon.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"kayka.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"longchampinfrance.fr","104.21.40.206","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"mondial-relay-livraison.fr","172.187.216.170","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"monespacebnpparibas.fr","198.49.23.145","53831","198.49.23.0/24","SQUARESPACE, US","US"
"motino.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"myhertiage.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"prettylittlethings.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"prime-essai.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"prime-services.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"psychobunny-france.fr","","","","",""
"reglement-amande.fr","172.187.216.170","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"revue-techniqu-auto.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"sachaussure.fr","172.67.211.58","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"societe-generale-socgen.fr","217.160.0.9","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"timberlan.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"tocketmaster.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"tripadvosor.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"venvor.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"vrisure.fr","34.111.46.214","396982","34.108.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
