"fqdn","ip","asn","ip_prefix","owner","cc"
"bottesolde.fr","104.21.93.183","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"comptabilite-mk2cinemas.fr","217.160.0.161","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"conversechucktaylor.fr","15.204.131.212","16276","15.204.128.0/17","OVH, FR","US"
"dcshoesfr.fr","104.21.0.89","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"dior-france.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"leorymerlin.fr","199.59.243.227","16509","199.59.243.0/24","AMAZON-02, US","US"
"leroylerlin.fr","199.59.243.227","16509","199.59.243.0/24","AMAZON-02, US","US"
"leroymerin.fr","199.59.243.227","16509","199.59.243.0/24","AMAZON-02, US","US"
"livraison-mondialrelais.fr","172.187.216.170","8075","172.160.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","GB"
"lwex.fr","170.39.226.155","57695","170.39.226.0/24","MISAKA Misaka Network, Inc., US","US"
"mes-actualisations-espaces-en-ligne.fr","94.103.188.130","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"monespaceppa.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"particuliers-sgprotect.fr","","","","",""
"preniumoutlet.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"suivichronopost.fr","","","","",""
"suivrecommand.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"tedbakers.fr","","","","",""
