"fqdn","ip","asn","ip_prefix","owner","cc"
"assurancemaladies.fr","154.216.16.32","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
"com-lbc.fr","217.160.0.152","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"conf-lbc.fr","76.223.105.230","16509","76.223.96.0/20","AMAZON-02, US","US"
"creditagricole-communication-forte.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"edenparis.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"etu-creteil.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"livehotmail.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"livraison-mondial-relay.fr","20.117.177.224","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"marcjacobss.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"monparcoursup.fr","109.234.162.131","50474","109.234.162.0/24","O2SWITCH, FR","FR"
"pai-ementbcc.fr","217.160.0.12","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"paradiseoutlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"prestashopfrance.fr","109.234.162.62","50474","109.234.162.0/24","O2SWITCH, FR","FR"
"reddit.re","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"service-wero.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"subduedfrance.fr","104.21.62.69","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
