"fqdn","ip","asn","ip_prefix","owner","cc"
"berghoffshop.fr","104.21.6.242","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"berghofftools.fr","104.21.40.162","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"chezprada.fr","104.21.84.40","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"delivery-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"deliveryprime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"monclerfrance.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"monderelais-retrait.fr","45.139.104.34","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"monmaillot2foot.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"monrelay-colis.fr","","","","",""
"prime-delivery.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"prime-resiliation.fr","45.61.138.219","399629","45.61.138.0/24","BLNWX, US","US"
"primedelivery.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"quant.yt","","","","",""
"resiliation-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"shipping-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"sncf-connects.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"virements-credit-mutuel.fr","185.208.159.55","42624","185.208.159.0/24","SWISSNETWORK02, SC","SC"
