"fqdn","ip","asn","ip_prefix","owner","cc"
"0utlook.fr","","","","",""
"adidas-gazelle.fr","172.67.156.184","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"antai-amende.fr","87.121.61.196","215311","87.121.61.0/24","REGXA-CLOUD, IQ","BG"
"antai-amendes.fr","87.121.31.196","59437","87.121.28.0/22","NORTHERNDATA, DE","DE"
"bnpassistance.fr","","","","",""
"boutiquechanel.fr","147.79.103.240","47583","147.79.96.0/21","AS-HOSTINGER, CY","US"
"carharttfrance.fr","172.67.133.14","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"chstdenis.fr","91.216.107.49","210403","91.216.107.0/24","LWS, FR","FR"
"goldenshoes.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"inmacwstores.fr","91.216.107.49","210403","91.216.107.0/24","LWS, FR","FR"
"kettler-france.fr","","","","",""
"lbctransportmoto.fr","","","","",""
"oncloud-france.fr","104.21.17.57","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"pickup-mondialrelay.fr","159.100.14.79","44066","159.100.0.0/19","DE-FIRSTCOLO firstcolo.net, DE","DE"
