"fqdn","ip","asn","ip_prefix","owner","cc"
"actualisation-service-assure-enligne.fr","","","","",""
"aol-france.fr","217.160.0.74","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"carte-ameli.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"cups-stanley.fr","172.67.144.239","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"gap-outlet.fr","104.21.21.221","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"infos-mondialrelay.fr","45.202.35.53","215208","45.202.35.0/24","DOLPHINNETWORKS, GB","MU"
"jellycat-france.fr","172.67.152.111","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"luxebijouxpascher.fr","","","","",""
"maison-du-sac.fr","92.113.28.15","47583","92.113.24.0/21","AS-HOSTINGER, CY","UA"
"pandorafranceparis.fr","104.21.32.1","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"paypal-account.fr","159.100.14.79","44066","159.100.0.0/19","DE-FIRSTCOLO firstcolo.net, DE","DE"
"seeemoo.re","","","","",""
