"fqdn","ip","asn","ip_prefix","owner","cc"
"acpr-remboursement.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"birk-outlet-online.fr","217.160.0.10","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"cpam-2026.fr","78.138.58.48","210403","78.138.58.0/24","LWS, FR","FR"
"doctolibmensuel.fr","45.90.97.134","200019","45.90.97.0/24","ALEXHOST, MD","DE"
"edf-support.fr","45.90.97.134","200019","45.90.97.0/24","ALEXHOST, MD","DE"
"eleclerc-commercial.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"hotspotwifimcdo.fr","217.31.50.209","29134","217.31.48.0/20","IGNUM-AS Czech Republic, CZ","CZ"
"prime-contact.fr","104.21.76.228","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"prime-support.fr","172.67.153.48","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"remboursementdoctolib.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"sorbonne–universite.fr","","","","",""
"suivie-ulys.fr","45.90.97.134","200019","45.90.97.0/24","ALEXHOST, MD","DE"
"tabac-coupon.fr","185.230.63.171","58182","185.230.63.0/24","WIX_COM, IL","IL"
