"fqdn","ip","asn","ip_prefix","owner","cc"
"3utools.fr","","","","",""
"advancedipscanner.fr","","","","",""
"adwcleaner.fr","","","","",""
"aida64.fr","","","","",""
"amonbet-france.fr","","","","",""
"angersmetropole.fr","84.16.66.164","29222","84.16.64.0/19","INFOMANIAK-AS, CH","CH"
"angryipscanner.fr","","","","",""
"aubade-france.fr","217.160.0.144","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"autoclicker.fr","","","","",""
"balenaetcher.fr","","","","",""
"bandizip.fr","","","","",""
"bcuninstaller.fr","","","","",""
"betalice-fr.fr","","","","",""
"bleachbit.fr","","","","",""
"bts-stadefrance.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"bulkcrapuninstaller.fr","","","","",""
"cakewalk.fr","","","","",""
"chocolatey.fr","","","","",""
"cobianbackup.fr","","","","",""
"coolzinocasino-fr.fr","","","","",""
"coretemp.fr","","","","",""
"cpu-z.fr","","","","",""
"cryptomator.fr","","","","",""
"crystaldiskinfo.fr","","","","",""
"crystaldiskmark.fr","","","","",""
"davinciresolve.fr","","","","",""
"diskgenius.fr","","","","",""
"downsub.fr","","","","",""
"duplicati.fr","","","","",""
"eartrumpet.fr","","","","",""
"equalizerapo.fr","","","","",""
"fancontrol.fr","","","","",""
"fast-slotsfr.fr","","","","",""
"faststoneimageviewer.fr","","","","",""
"flyby11.fr","185.158.133.1","13335","185.158.133.0/24","CLOUDFLARENET - Cloudflare, Inc., US","AE"
"flyoobe.fr","","","","",""
"foobar2000.fr","","","","",""
"fortect.fr","","","","",""
"foxit-reader.fr","","","","",""
"franchise-carrefour.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"freecad.fr","","","","",""
"freedownloadmanager.fr","","","","",""
"freefilesync.fr","","","","",""
"freemake.fr","","","","",""
"fxsound.fr","","","","",""
"gamblezen-fr.fr","","","","",""
"geekuninstaller.fr","","","","",""
"gpu-z.fr","","","","",""
"gpuz.fr","","","","",""
"hwinfo.fr","","","","",""
"hwmonitor.fr","","","","",""
"igobet-france.fr","","","","",""
"irfanview.fr","","","","",""
"ivcam.fr","","","","",""
"kdenlive.fr","","","","",""
"kdiff3.fr","","","","",""
"keepassxc.fr","","","","",""
"klitecodecpack.fr","","","","",""
"librecad.fr","","","","",""
"librewolf.fr","","","","",""
"lightshot.fr","","","","",""
"lira-spins.fr","","","","",""
"liraspiin.fr","","","","",""
"liraspins-fr.fr","","","","",""
"liraspinz.fr","","","","",""
"logitech-france.fr","","","","",""
"losslesscut.fr","","","","",""
"lunubetfrance.fr","","","","",""
"matsato.fr","","","","",""
"mpc-hc.fr","","","","",""
"msiafterburner.fr","","","","",""
"nanazip.fr","","","","",""
"normandie-cci.fr","54.215.31.113","16509","54.215.0.0/17","AMAZON-02 - Amazon.com, Inc., US","US"
"nyxbetscasinofr.fr","","","","",""
"obs-studio.fr","","","","",""
"obsstudio.fr","","","","",""
"oceanaudio.fr","","","","",""
"okular.fr","","","","",""
"onlymp3.fr","","","","",""
"open-shell.fr","","","","",""
"openshell.fr","","","","",""
"openshot.fr","","","","",""
"openvpn.fr","","","","",""
"particulier-edf.fr","","","","",""
"passwordsafe.fr","","","","",""
"pdf-creator.fr","","","","",""
"photoscape.fr","185.158.133.1","13335","185.158.133.0/24","CLOUDFLARENET - Cloudflare, Inc., US","AE"
"pingplotter.fr","","","","",""
"pistolo-casino-fr.fr","","","","",""
"potplayer.fr","","","","",""
"powertoys.fr","","","","",""
"privazer.fr","","","","",""
"publique-dgfip.fr","104.21.67.206","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"rainmeter.fr","","","","",""
"rawtherapee.fr","","","","",""
"reshade.fr","","","","",""
"revouninstaller.fr","","","","",""
"see-more.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"seen-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"semo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"snappydriver.fr","","","","",""
"snappydriverinstaller.fr","","","","",""
"snaptik.fr","","","","",""
"speccy.fr","","","","",""
"startallback.fr","","","","",""
"storysaver.fr","","","","",""
"streamlabs.fr","","","","",""
"sumatrapdf.fr","","","","",""
"syncthing.fr","","","","",""
"tightvnc.fr","","","","",""
"tiktok-downloader.fr","","","","",""
"tiktokdownload.fr","","","","",""
"tiktokdownloader.fr","","","","",""
"tiktokio.fr","","","","",""
"tomfordsoldes.fr","172.67.153.29","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"torbrowser.fr","","","","",""
"translucenttb.fr","","","","",""
"treesize.fr","","","","",""
"uni-eiffel.fr","198.49.23.145","53831","198.49.23.0/24","SQUARESPACE - Squarespace, Inc., US","US"
"veeamagent.fr","","","","",""
"ventoy.fr","","","","",""
"vlc-player.fr","","","","",""
"voicemeeter.fr","","","","",""
"voicemeeterbanana.fr","","","","",""
"vsdc.fr","","","","",""
"winaerotweaker.fr","","","","",""
"windhawk.fr","","","","",""
"windirstat.fr","","","","",""
"winmerge.fr","","","","",""
"winscp.fr","","","","",""
"wireshark.fr","","","","",""
"wiztree.fr","","","","",""
"wpsoffice.fr","","","","",""
"youtube-downloader.fr","","","","",""
"youtubedownloader.fr","","","","",""
